Id,Start,End,Implementor,Requestor,Department,IsApproved,RiskEval_RiskValue,RiskEval_Result,SubmittedOn,SubmittedBy,Category,TypeOfChange,WorkflowApprovedOn,WorkflowStep,DB_CreatedDate,DB_LastModifiedDate,Dump,Closed Status,Season,WorkflowStep,TotalTimeForChange,CLOSED COUNT
1910,12/19/2019 5:00,12/19/2019 7:00,nlupica1,nlupica1,Infrastructure Engineering,1,3,C2,47:13.0,codaniel,Banner,Normal,37:29.0,Completed,03:56.4,00:39.5,1:55,TRUE,Fall,Completed,2,1
1909,12/12/2019 10:13,12/12/2019 10:33,mberry,tbowser,EMSA,0,4,IE,36:51.0,sbarbour,Security,Informational,00:00.0,Implemented,03:43.7,00:39.6,0:14,TRUE,Fall,CAB2,0.333333333,1
1908,12/10/2019 12:00,12/10/2019 13:00,tmohr2,tschind4,security,0,4,C3,17:18.0,tmryan,IE - Server,Urgent,36:50.0,Completed,02:09.1,00:39.7,0:57,TRUE,Fall,Completed,1,1
1907,1/8/2020 4:00,1/8/2020 7:00,tmohr2,tmohr2,Infrastructure Operations,1,2,C1,42:30.0,jlpiporo,Network,Normal,37:06.0,Completed,03:35.7,00:39.8,3:07,TRUE,Spring,Completed,3,1
1906,12/19/2019 18:00,12/20/2019 6:00,khodar,khodar,ie,0,3,C2,00:45.0,khodar,IE - Server,Normal,34:14.0,Completed,03:35.5,00:39.9,12:00,TRUE,Fall,Completed,12,1
1905,12/16/2019 15:00,12/16/2019 17:00,lbowser,tlmckee,Human Resources,0,4,C4,41:13.0,jhale16,Network,Normal,50:19.0,Completed,03:35.3,00:40.0,1:55,TRUE,Fall,Completed,2,1
1904,12/29/2019 4:00,12/29/2019 9:00,ebolling,ebolling,University College,0,4,C1,02:46.0,jschilen,IE - Server,Normal,18:49.0,Completed,03:52.3,00:35.7,5:02,TRUE,Fall,Completed,5,1
1903,12/19/2019 5:00,12/19/2019 7:00,achiccar,sbarbour,Network,1,3,C2,42:50.0,jwagne28,Telecom,Normal,43:04.0,Completed,03:52.2,00:35.8,1:55,TRUE,Fall,Completed,2,1
1902,12/22/2019 4:00,12/22/2019 7:00,mboehlke,mboehlke,Security Access Management,1,4,C1,42:20.0,jschilen,IE - Server,Normal,47:07.0,Completed,03:52.1,00:35.9,3:07,TRUE,Fall,Completed,3,1
1901,12/19/2019 5:00,12/19/2019 7:00,cshaff14,jfishe16,Data Center Operations,1,3,V3,50:10.0,adhuston,IE - CIG,Vendor,00:00.0,Implemented,01:00.8,00:36.0,1:55,TRUE,Fall,CAB2,2,1
1900,12/9/2019 9:00,12/9/2019 12:00,cshaff14,wbainey,Data center,1,3,IE,33:24.0,jfishe16,Data Center,Informational,00:00.0,Implemented,03:42.3,00:32.8,3:07,TRUE,Fall,CAB2,3,1
1899,12/10/2019 5:00,12/10/2019 7:00,mberry,codaniel,Bursar,1,3,C2,16:39.0,degregio,Banner,Normal,40:23.0,Completed,03:16.6,01:00.5,1:55,TRUE,Fall,Completed,2,1
1898,12/17/2019 18:00,12/17/2019 20:00,jeveleth,jfishe16,OUA/Data Center,0,3,C3,32:31.0,mgeist,Network,Normal,32:51.0,Completed,01:10.5,01:00.6,1:55,TRUE,Fall,Completed,2,1
1897,1/20/2020 5:00,1/20/2020 5:30,mladoia,sstillis,IS/UCM,1,4,C4,51:29.0,dmills1,IE - Server,Normal,34:26.0,Completed,01:17.4,01:22.3,0:28,TRUE,Spring,Completed,0.5,1
1896,12/6/2019 5:00,12/6/2019 7:00,mberry,codaniel,Payroll,1,4,C4,30:42.0,achiccar,Network,Normal,34:31.0,Completed,45:58.1,01:22.4,1:55,TRUE,Fall,Completed,2,1
1895,12/5/2019 8:45,12/5/2019 17:46,wbainey,jeveleth,Data Center Operations,0,4,IE,47:26.0,khodar,IE - Server,Informational,00:00.0,Implemented,03:02.3,01:22.5,9:07,TRUE,Fall,CAB2,9.016666667,1
1894,12/6/2019 2:00,12/6/2019 4:00,jtboehm,sjaleel1,SDI,1,4,C3,12:22.0,ssteph20,Talend,Normal,26:32.0,Completed,02:41.4,00:32.6,1:55,TRUE,Fall,Completed,2,1
1893,12/7/2019 7:00,12/7/2019 9:00,mberry,mridgill,Institutional Advancement,1,4,IE,46:21.0,jfranci2,Data Center,Informational,00:00.0,Implemented,02:41.3,00:32.7,1:55,TRUE,Fall,CAB2,2,1
1892,12/5/2019 5:00,12/5/2019 7:00,tbordon1,tbordon1,Network,1,3,C3,45:41.0,aesterl1,Mobile,Urgent,59:06.0,Completed,00:55.8,00:32.8,1:55,TRUE,Fall,Completed,2,1
1891,12/19/2019 6:00,12/19/2019 7:00,alizak,mgeist,NTS,1,3,V2,26:41.0,ghough,Telecom,Vendor,00:00.0,Implemented,00:55.7,00:32.9,0:57,TRUE,Fall,CAB2,1,1
1890,12/5/2019 5:00,12/5/2019 15:26,msmit319,msmit319,GPS (Graduation Planning System),0,3,C2,38:01.0,mridgill,Banner,Urgent,55:09.0,Completed,00:55.6,00:32.9,10:19,TRUE,Fall,Completed,10.43333333,1
1889,12/3/2019 12:53,12/3/2019 16:54,alizak,mgeist,NTS,1,4,IE,54:35.0,khodar,IE - Server,Informational,00:00.0,Implemented,03:33.9,01:22.7,4:04,TRUE,Fall,CAB2,4.016666667,1
1888,12/8/2019 5:00,12/8/2019 7:00,degregio,degregio,GPS (Graduation Planning System),1,3,C2,39:19.0,tbowser,Banner,Normal,13:26.0,Completed,03:33.8,01:22.8,1:55,TRUE,Fall,Completed,2,1
1887,12/3/2019 23:59,12/4/2019 2:00,wrobins,wrobins,Information Technology,1,3,V3,24:38.0,adhuston,IE - CIG,Vendor,00:00.0,Implemented,03:33.7,01:22.9,1:55,TRUE,Fall,CAB2,2.016666667,1
1886,12/6/2019 14:00,12/6/2019 16:00,dmills1,dmills1,DPAC,1,4,C3,29:01.0,bzahn,Talend,Normal,02:50.0,Completed,03:32.1,01:22.9,1:55,TRUE,Fall,Completed,2,1
1885,12/5/2019 12:00,12/5/2019 13:00,jtboehm,sstillis,SDI,1,4,C4,51:54.0,jfishe16,Data Center,Normal,45:40.0,Completed,00:54.6,01:23.0,0:57,TRUE,Fall,Completed,1,1
1884,12/8/2019 5:00,12/8/2019 7:00,msnodgr1,jfishe16,Data Center Operations/NTS,1,4,C2,52:50.0,qdu,IE - Server,Normal,04:26.0,Completed,03:15.4,00:34.8,1:55,TRUE,Fall,Completed,2,1
1883,12/5/2019 5:00,12/5/2019 5:15,mberry,codaniel,Controller,1,3,C2,01:32.0,mopahls,IAM,Normal,17:29.0,Completed,02:25.8,00:34.9,0:14,TRUE,Fall,Completed,0.25,1
1882,12/21/2019 1:00,12/21/2019 8:00,mladoia,sstillis,IS/UCM,1,4,S4,54:39.0,tmohr2,IE - Server,Standard,00:00.0,Implemented,02:25.8,00:35.0,6:57,TRUE,Fall,CAB2,7,1
1881,12/22/2019 0:00,12/22/2019 8:00,bzahn,cirobert,Admissions Operations Systems,1,3,S3,52:44.0,tmohr2,IE - Server,Standard,00:00.0,Implemented,02:25.7,00:35.1,7:55,TRUE,Fall,CAB2,8,1
1880,12/15/2019 3:00,12/15/2019 8:00,mberry,tbowser,EMSA,1,4,S4,50:56.0,tmohr2,IE - Server,Standard,00:00.0,Implemented,02:25.6,00:35.2,5:02,TRUE,Fall,CAB2,5,1
1879,12/1/2019 4:00,12/1/2019 7:00,jlpiporo,mgeist,Network,1,3,S3,05:16.0,alizak,Network,Standard,00:00.0,Implemented,03:01.8,01:08.8,3:07,TRUE,Fall,CAB2,3,1
1878,11/27/2019 5:00,11/27/2019 7:00,mgeist,mgeist,NTS,1,3,S3,53:10.0,alizak,Network,Standard,00:00.0,Implemented,03:01.7,01:08.9,1:55,TRUE,Fall,CAB2,2,1
1877,11/27/2019 5:00,11/27/2019 7:00,jschilen,wshih,IE,1,3,S3,52:25.0,alizak,Network,Standard,00:00.0,Implemented,03:01.6,01:09.0,1:55,TRUE,Fall,CAB2,2,1
1876,11/27/2019 5:00,11/27/2019 7:00,rmtran,ebolling,University College,0,3,S3,50:52.0,alizak,Network,Standard,00:00.0,Implemented,03:01.5,01:09.1,1:55,TRUE,Fall,CAB2,2,1
1875,11/26/2019 14:00,11/26/2019 17:00,mberry,anunley,IS,0,3,E3,03:11.0,aesterl1,Mobile,Emergency,28:59.0,Completed,02:56.7,01:09.2,3:07,TRUE,Fall,Completed,3,1
1874,12/3/2019 5:00,12/3/2019 5:15,cshaff14,jfishe16,IS Operations,1,3,C2,22:02.0,mridgill,Banner,Normal,14:18.0,Completed,02:56.6,01:09.3,0:14,TRUE,Fall,Completed,0.25,1
1873,12/3/2019 5:00,12/3/2019 7:00,tmohr2,wbainey,is-sse,0,4,C4,53:52.0,mwinzine,Network,Normal,28:15.0,Completed,02:47.1,01:09.4,1:55,TRUE,Fall,Completed,2,1
1872,12/1/2019 5:00,12/1/2019 5:37,qdu,qdu,EAI,1,3,C2,48:03.0,mridgill,Banner,Normal,10:42.0,Completed,02:47.0,01:09.5,0:43,TRUE,Fall,Completed,0.616666667,1
1871,12/1/2019 5:00,12/1/2019 7:00,mberry,sminnich,Financial Aid,0,3,C2,07:59.0,codaniel,Banner,Normal,10:29.0,Completed,03:08.5,00:44.6,1:55,TRUE,Fall,Completed,2,1
1870,11/25/2019 11:22,11/25/2019 18:23,mladoia,sstillis,SDI,1,4,IE,23:36.0,khodar,IE - Server,Informational,00:00.0,Implemented,03:08.4,00:44.7,6:57,TRUE,Fall,CAB2,7.016666667,1
1869,11/25/2019 5:50,11/25/2019 7:00,wrobins,wrobins,Enrollment Management - University Registrar's Office,0,3,S3,47:05.0,alizak,Network,Standard,00:00.0,Implemented,03:06.2,00:44.8,1:12,TRUE,Fall,CAB2,1.166666667,1
1868,11/25/2019 5:45,11/25/2019 7:00,czehner1,jburton,Course Management,1,3,S3,36:31.0,alizak,Network,Standard,00:00.0,Implemented,03:06.1,00:44.9,1:12,TRUE,Fall,CAB2,1.25,1
1867,11/24/2019 5:00,11/24/2019 7:00,mberry,tbowser,Human Resources,1,4,C1,02:08.0,jlpiporo,Network,Urgent,24:10.0,Completed,03:08.6,01:39.8,1:55,TRUE,Fall,Completed,2,1
1866,11/28/2019 7:30,11/30/2019 7:30,alizak,mgeist,NTS,1,4,IE,38:20.0,jfishe16,Data Center,Informational,00:00.0,Implemented,00:57.6,01:33.4,0:00,TRUE,Fall,CAB2,48,1
1865,12/2/2019 7:00,12/6/2019 17:00,alizak,mgeist,NTS,1,3,IE,34:48.0,jfishe16,Data Center,Informational,00:00.0,Implemented,45:49.9,01:33.3,10:04,TRUE,Fall,CAB2,106,1
1864,11/22/2019 5:00,11/22/2019 7:00,degregio,degregio,GPS (Graduation Planning System),1,3,C2,54:41.0,mgeist,Network,Normal,44:53.0,Completed,00:45.9,01:33.2,1:55,TRUE,Fall,Completed,2,1
1863,11/25/2019 7:00,11/27/2019 17:00,mberry,mridgill,Bursar,1,3,IE,48:51.0,jfishe16,Data Center,Informational,00:00.0,Implemented,00:50.3,01:33.1,10:04,TRUE,Fall,CAB2,58,1
1862,11/24/2019 5:00,11/24/2019 5:37,rmmiles,rmmiles,Security,1,3,C2,45:25.0,mridgill,Banner,Normal,44:38.0,Completed,00:50.2,01:43.6,0:43,TRUE,Fall,Completed,0.616666667,1
1861,11/26/2019 5:00,11/26/2019 7:00,lbowser,bpekarek,Admissions,1,3,S2,55:54.0,jtboehm,FlashLine,Standard,00:00.0,Implemented,03:43.2,01:41.0,1:55,TRUE,Fall,CAB2,2,1
1860,11/24/2019 5:00,11/24/2019 7:00,dmaxwel9,rmmiles,IDM,1,3,C2,32:13.0,codaniel,Banner,Normal,54:54.0,Completed,03:26.4,01:43.5,1:55,TRUE,Fall,Completed,2,1
1859,11/24/2019 5:12,11/24/2019 5:31,dmaxwel9,ckourckl,Systems Development,1,3,C2,25:49.0,mridgill,Banner,Normal,27:30.0,Completed,03:26.3,01:42.4,0:14,TRUE,Fall,Completed,0.316666667,1
1858,11/26/2019 5:00,11/26/2019 7:00,jcorall,ebolling,Library,0,3,S2,51:26.0,mladoia,WWW,Standard,00:00.0,Implemented,03:12.0,00:51.6,1:55,TRUE,Fall,CAB2,2,1
1857,11/26/2019 6:00,11/26/2019 7:00,lbowser,kolafsdo,Bursars,1,4,C4,42:31.0,jdunfee,Outsystems,Normal,57:31.0,Completed,03:08.5,00:48.0,0:57,TRUE,Fall,Completed,1,1
1856,11/24/2019 5:00,11/24/2019 5:30,whall0,jfishe16,DCO,0,4,C4,25:41.0,jschilen,IE - Server,Normal,52:18.0,Completed,02:55.9,00:42.2,0:28,TRUE,Fall,Completed,0.5,1
1855,11/26/2019 5:00,11/26/2019 7:00,cshaff14,mbungar1,IS-SDI,0,3,S3,27:18.0,alizak,Network,Standard,00:00.0,Implemented,02:55.8,00:42.1,1:55,TRUE,Fall,CAB2,2,1
1854,11/27/2019 8:00,11/27/2019 14:30,jtboehm,sstillis,sdi,1,4,IE,07:41.0,cshaff14,Data Center,Informational,00:00.0,Implemented,02:55.7,00:42.0,6:28,TRUE,Fall,CAB2,6.5,1
1853,12/1/2019 4:00,12/1/2019 7:00,amoreira,anunley,IT,1,3,S3,51:05.0,alizak,Network,Standard,00:00.0,Implemented,02:55.6,00:41.9,3:07,TRUE,Fall,CAB2,3,1
1852,11/25/2019 5:00,11/25/2019 7:00,tbordon1,tbordon1,Network,1,3,S3,46:55.0,alizak,Network,Standard,00:00.0,Implemented,02:55.5,00:41.8,1:55,TRUE,Fall,CAB2,2,1
1851,11/25/2019 5:00,11/25/2019 7:00,jeveleth,jfishe16,OUA/Data Center,0,3,S3,46:43.0,alizak,Network,Standard,00:00.0,Implemented,02:55.4,00:41.7,1:55,TRUE,Fall,CAB2,2,1
1850,11/21/2019 5:00,11/21/2019 7:00,khodar,khodar,IE,1,2,C2,53:22.0,mladoia,WWW,Urgent,00:00.0,Returned,02:55.3,00:54.9,1:55,TRUE,Fall,Returned,2,1
1849,11/21/2019 5:00,11/21/2019 7:00,sbarbour,sbarbour,Security and Access Management,0,3,C3,45:45.0,aesterl1,Mobile,Urgent,58:26.0,Completed,02:55.2,00:41.6,1:55,TRUE,Fall,Completed,2,1
1848,11/21/2019 5:00,11/21/2019 7:00,sbarbour,sbarbour,Security,1,4,C4,44:37.0,aesterl1,Outsystems,Normal,52:07.0,Completed,02:55.2,00:41.5,1:55,TRUE,Fall,Completed,2,1
1847,11/24/2019 5:00,11/24/2019 6:00,lbowser,tlmckee,Human Resources,1,4,C1,53:54.0,jschilen,IE - Server,Normal,52:29.0,Completed,02:13.4,00:52.4,0:57,TRUE,Fall,Completed,1,1
1846,11/20/2019 10:23,11/20/2019 15:23,jlpiporo,mgeist,Network Services,1,4,IE,24:22.0,khodar,IE - Server,Informational,00:00.0,Implemented,02:13.3,00:41.4,5:02,TRUE,Fall,CAB2,5,1
1845,11/20/2019 9:45,11/20/2019 9:46,dabbott5,dabbott5,Data Management & Analytics,1,4,IE,14:51.0,sbarbour,Security,Informational,00:00.0,Implemented,02:13.2,00:41.3,0:00,TRUE,Fall,CAB2,0.016666667,1
1844,11/26/2019 5:00,11/26/2019 7:00,rbungo,jburton,Educational Technology Support,1,4,C3,32:43.0,akelley1,Document Imaging,Normal,06:05.0,Completed,03:46.0,00:50.7,1:55,TRUE,Fall,Completed,2,1
1843,11/26/2019 5:00,11/26/2019 7:00,alizak,mgeist,NTS,1,4,C3,29:50.0,akelley1,Document Imaging,Normal,05:55.0,Completed,03:45.9,00:50.6,1:55,TRUE,Fall,Completed,2,1
1842,11/26/2019 5:00,11/26/2019 7:00,mberry,degregio,Enterprise Application Services,1,4,C3,42:57.0,lbowser,Other,Normal,00:00.0,Implemented,02:04.8,02:04.8,1:55,TRUE,Fall,CAB2,2,1
1841,11/26/2019 5:00,11/26/2019 7:00,achiccar,achiccar,test,0,4,C3,31:29.0,lbowser,Other,Normal,00:00.0,Implemented,02:04.8,02:04.8,1:55,TRUE,Fall,CAB2,2,1
1840,11/20/2019 8:00,11/21/2019 16:30,qdu,qdu,ITIE,1,4,IE,07:10.0,cshaff14,Data Center,Informational,00:00.0,Implemented,02:00.7,00:35.5,8:24,TRUE,Fall,CAB2,32.5,1
1839,11/19/2019 13:13,11/19/2019 13:15,mberry,degregio,Enterprise Application Services,1,3,E3,26:06.0,sbarbour,Security,Emergency,32:45.0,Completed,02:00.6,00:35.4,0:00,TRUE,Fall,Completed,0.033333333,1
1838,12/7/2019 1:00,12/7/2019 14:00,sbarbour,bmwalsh,Security,1,3,V3,36:59.0,adhuston,IE - CIG,Vendor,00:00.0,Implemented,02:21.2,00:35.3,12:57,TRUE,Fall,CAB2,13,1
1837,12/1/2019 0:00,12/1/2019 8:00,khodar,khodar,ie,1,3,S3,56:52.0,tmohr2,IE - Server,Standard,00:00.0,Implemented,02:25.7,00:17.1,7:55,TRUE,Fall,CAB2,8,1
1836,11/24/2019 3:00,11/24/2019 8:00,wrobins,wrobins,Division of Information Technology,0,4,S4,56:01.0,tmohr2,IE - Server,Standard,00:00.0,Implemented,02:25.6,00:17.0,5:02,TRUE,Fall,CAB2,5,1
1835,11/18/2019 7:00,11/22/2019 17:00,whall0,jfishe16,DCO,0,3,IE,53:26.0,jfishe16,Data Center,Informational,00:00.0,Implemented,45:42.8,01:05.1,10:04,TRUE,Fall,CAB2,106,1
1834,12/16/2019 7:00,12/20/2019 17:00,mberry,ssteph20,Student Success Programs,0,3,IE,11:18.0,jfishe16,Data Center,Informational,00:00.0,Implemented,45:42.7,01:05.0,10:04,TRUE,Fall,CAB2,106,1
1833,11/18/2019 5:00,11/18/2019 7:00,wrobins,motgonyi,is/sdi,0,3,C2,24:04.0,mgeist,Network,Normal,27:16.0,Completed,30:43.1,01:05.4,1:55,TRUE,Fall,Completed,2,1
1832,11/30/2019 12:00,12/1/2019 8:00,nlupica1,nlupica1,Infrastructure Engineering,1,2,C2,56:57.0,wbainey,IE - Server,Normal,00:00.0,Returned,00:42.3,01:18.1,19:55,TRUE,Fall,Returned,20,1
1831,11/19/2019 6:00,11/19/2019 7:00,tbordon1,tbordon1,NTS,1,3,C2,12:21.0,jdunfee,Outsystems,Normal,44:58.0,Completed,45:40.4,01:14.7,0:57,TRUE,Fall,Completed,1,1
1830,11/19/2019 5:00,11/19/2019 7:00,mberry,treynold,Registrar,1,4,C2,20:30.0,motgonyi,Banner,Normal,38:50.0,Completed,30:37.4,01:15.2,1:55,TRUE,Fall,Completed,2,1
1829,11/15/2019 8:30,11/18/2019 14:30,jschilen,cirobert,IE,1,4,IE,20:20.0,cshaff14,Data Center,Informational,00:00.0,Implemented,01:23.5,01:05.2,6:00,TRUE,Fall,CAB2,78,1
1828,11/17/2019 6:13,11/17/2019 6:33,motgonyi,motgonyi,it/sdi,1,3,C2,04:46.0,sbarbour,Security,Normal,36:14.0,Completed,01:23.4,01:05.2,0:14,TRUE,Fall,Completed,0.333333333,1
1827,11/18/2019 7:00,11/22/2019 17:00,motgonyi,motgonyi,it/sdi,1,3,IE,53:26.0,jfishe16,Data Center,Informational,00:00.0,Implemented,02:04.8,30:42.7,10:04,TRUE,Fall,CAB2,106,1
1826,12/16/2019 7:00,12/20/2019 17:00,tbordon1,tbordon1,NTS,1,3,IE,11:18.0,jfishe16,Data Center,Informational,00:00.0,Implemented,02:04.7,30:42.6,10:04,TRUE,Fall,CAB2,106,1
1825,11/19/2019 9:00,11/19/2019 11:59,mberry,codaniel,Advancement,1,4,S4,01:07.0,cshaff14,Data Center,Standard,00:00.0,Implemented,02:04.6,01:04.8,2:52,TRUE,Fall,CAB2,2.983333333,1
1824,11/11/2019 7:00,11/15/2019 17:00,jdunfee,aesterl1,Systems Development,1,3,IE,58:38.0,jfishe16,Data Center,Informational,00:00.0,Implemented,02:04.5,01:04.7,10:04,TRUE,Fall,CAB2,106,1
1823,11/17/2019 5:00,11/17/2019 7:00,cshaff14,wrobins,University College Technology,1,3,C2,20:33.0,tbowser,Banner,Normal,22:49.0,Completed,02:04.5,01:20.9,1:55,TRUE,Fall,Completed,2,1
1822,11/14/2019 6:00,11/14/2019 7:00,mladoia,sstillis,sdi,1,3,S3,57:46.0,alizak,Network,Standard,00:00.0,Implemented,02:30.5,01:04.6,0:57,TRUE,Fall,CAB2,1,1
1821,11/14/2019 5:10,11/14/2019 7:00,mberry,tbowser,EMSA,1,3,S3,07:43.0,alizak,Network,Standard,00:00.0,Implemented,02:30.4,01:04.5,1:55,TRUE,Fall,CAB2,1.833333333,1
1820,11/19/2019 5:00,11/19/2019 7:00,cshaff14,wbainey,Data Center Operations,1,4,C2,47:48.0,wrobins,Outsystems,Normal,00:43.0,Completed,02:30.3,00:59.9,1:55,TRUE,Fall,Completed,2,1
1819,11/17/2019 5:00,11/17/2019 5:39,lbowser,lditchey,College of Business,0,3,C2,46:41.0,mridgill,Banner,Normal,47:45.0,Completed,02:30.2,01:14.0,0:43,TRUE,Fall,Completed,0.65,1
1818,11/19/2019 5:00,11/19/2019 7:00,mladoia,sstillis,IT/UCM,1,1,C1,40:50.0,jlpiporo,Network,Normal,59:58.0,Completed,02:30.0,00:59.8,1:55,TRUE,Fall,Completed,2,1
1817,11/14/2019 5:00,11/14/2019 7:00,mberry,treynold,Honors College and Admissions,1,3,S3,24:27.0,alizak,Network,Standard,00:00.0,Implemented,02:29.9,00:59.7,1:55,TRUE,Fall,CAB2,2,1
1816,11/14/2019 5:00,11/14/2019 7:00,alizak,mgeist,NTS,1,3,C2,54:12.0,mladoia,WWW,Urgent,14:03.0,Completed,04:25.3,01:13.3,1:55,TRUE,Fall,Completed,2,1
1815,11/14/2019 5:00,11/14/2019 7:00,mberry,ssteph20,HR/Benefits,1,3,C2,39:12.0,ssteph20,Banner,Urgent,41:43.0,Completed,04:01.4,00:59.6,1:55,TRUE,Fall,Completed,2,1
1814,11/13/2019 6:00,11/13/2019 7:00,adhuston,adhuston,Service Management,1,3,S3,52:08.0,alizak,Network,Standard,00:00.0,Implemented,02:39.0,01:05.6,0:57,TRUE,Fall,CAB2,1,1
1813,11/14/2019 5:00,11/14/2019 7:00,tbordon1,tbordon1,NTS,1,3,C2,39:12.0,tbowser,Banner,Normal,19:16.0,Completed,02:38.9,01:37.7,1:55,TRUE,Fall,Completed,2,1
1812,11/12/2019 9:30,11/12/2019 14:30,achiccar,achiccar,NTS,1,4,IE,27:59.0,tbordon1,Network,Informational,00:00.0,Implemented,01:48.8,01:27.1,5:02,TRUE,Fall,CAB2,5,1
1811,11/20/2019 8:00,11/22/2019 17:00,mberry,codaniel,Payroll,1,4,C3,53:53.0,wzsmith,IE - CIG,Normal,05:52.0,Completed,01:48.7,01:27.0,9:07,TRUE,Fall,Completed,57,1
1810,11/23/2019 11:00,11/23/2019 16:00,mbungar1,mbungar1,IS-SDI,0,3,V3,51:51.0,adhuston,IE - CIG,Vendor,00:00.0,Implemented,01:48.6,01:26.9,5:02,TRUE,Fall,CAB2,5,1
1809,11/13/2019 5:00,11/13/2019 7:00,mladoia,mladoia,IT/UCM,1,3,S3,50:50.0,alizak,Network,Standard,00:00.0,Implemented,01:48.5,01:26.8,1:55,TRUE,Fall,CAB2,2,1
1808,11/13/2019 5:00,11/13/2019 7:00,mberry,tbowser,EMSA,1,3,S3,48:22.0,alizak,Network,Standard,00:00.0,Implemented,01:48.4,01:26.7,1:55,TRUE,Fall,CAB2,2,1
1807,11/13/2019 5:00,11/13/2019 7:00,degregio,degregio,GPS (Graduation Planning System),1,3,S3,45:40.0,alizak,Network,Standard,00:00.0,Implemented,01:48.4,01:26.6,1:55,TRUE,Fall,CAB2,2,1
1806,11/12/2019 5:00,11/12/2019 7:00,mberry,tbowser,EMSA,1,3,S3,46:18.0,alizak,Network,Standard,00:00.0,Implemented,02:38.2,00:40.1,1:55,TRUE,Fall,CAB2,2,1
1805,11/12/2019 5:00,11/12/2019 7:00,mberry,treynold,Registrar's office,1,3,S3,46:02.0,alizak,Network,Standard,00:00.0,Implemented,02:38.1,00:40.0,1:55,TRUE,Fall,CAB2,2,1
1804,11/19/2019 6:30,11/19/2019 7:00,khodar,mberry,IS,1,4,IE,35:29.0,motgonyi,Outsystems,Informational,00:00.0,Implemented,01:06.8,00:40.0,0:28,TRUE,Fall,CAB2,0.5,1
1803,11/12/2019 5:00,11/12/2019 7:00,mladoia,sstillis,IS,0,4,C3,03:05.0,motgonyi,Outsystems,Urgent,03:22.0,Completed,01:06.8,00:39.9,1:55,TRUE,Fall,Completed,2,1
1802,11/14/2019 6:00,11/14/2019 7:00,achiccar,achiccar,NTS,1,4,C4,50:18.0,dmaxwel9,Web,Normal,37:29.0,Completed,01:02.5,00:41.3,0:57,TRUE,Fall,Completed,1,1
1801,11/10/2019 5:00,11/10/2019 8:00,achiccar,achiccar,NTS,1,3,C3,09:25.0,tmohr2,IE - Server,Normal,22:32.0,Completed,15:58.2,00:41.4,3:07,TRUE,Fall,Completed,3,1
1800,11/12/2019 6:00,11/12/2019 7:00,mgeist,mgeist,Network Services,1,4,C4,19:17.0,rmmiles,Outsystems,Normal,17:27.0,Completed,03:06.3,00:52.1,0:57,TRUE,Fall,Completed,1,1
1799,11/14/2019 6:00,11/14/2019 7:00,jdunfee,aesterl1,Systems Development,1,4,C4,50:18.0,dmaxwel9,Web,Normal,37:29.0,CAB,02:57.4,45:57.4,0:57,TRUE,Fall,CAB,1,1
1798,11/12/2019 5:00,11/12/2019 7:00,mberry,mridgill,Student Advising,1,4,C4,44:17.0,msmit319,Outsystems,Normal,36:43.0,Completed,02:57.4,00:50.1,1:55,TRUE,Fall,Completed,2,1
1797,11/12/2019 5:00,11/12/2019 7:01,adhuston,adhuston,Infrastructure Engineering,1,4,C4,40:35.0,msmit319,Outsystems,Normal,35:56.0,Completed,02:57.3,00:53.0,1:55,TRUE,Fall,Completed,2.016666667,1
1796,11/10/2019 5:00,11/10/2019 7:00,qdu,qdu,ITIE,1,3,C2,51:23.0,treynold,Banner,Normal,41:22.0,Completed,02:57.2,00:53.6,1:55,TRUE,Fall,Completed,2,1
1795,11/10/2019 9:00,11/10/2019 16:00,mberry,treynold,ACAA,0,3,C2,31:13.0,alizak,Network,Normal,38:05.0,Completed,02:07.6,00:41.1,6:57,TRUE,Fall,Completed,7,1
1794,11/12/2019 5:00,11/12/2019 7:00,alizak,achiccar,NTS,1,3,S2,23:01.0,mladoia,WWW,Standard,00:00.0,Implemented,02:56.2,01:11.4,1:55,TRUE,Fall,CAB2,2,1
1793,11/12/2019 5:00,11/12/2019 7:00,tmohr2,tmohr2,Infrastructure Operations,0,4,C4,12:51.0,achiccar,Network,Normal,46:11.0,Completed,02:51.4,01:04.1,1:55,TRUE,Fall,Completed,2,1
1792,11/14/2019 5:00,11/14/2019 7:00,wrobins,msmit319,IS,1,3,C2,47:58.0,achiccar,Network,Normal,46:25.0,Completed,02:51.3,01:03.9,1:55,TRUE,Fall,Completed,2,1
1791,11/10/2019 5:00,11/10/2019 5:30,mbungar1,rbungo,IS,0,3,C2,40:12.0,mridgill,Banner,Normal,22:38.0,Completed,02:33.2,01:12.6,0:28,TRUE,Fall,Completed,0.5,1
1790,11/13/2019 14:00,11/13/2019 15:00,cshaff14,wbainey,IS Operations,1,4,C4,31:50.0,codaniel,Talend,Normal,45:38.0,Completed,02:33.1,01:09.5,0:57,TRUE,Fall,Completed,1,1
1789,11/12/2019 5:00,11/12/2019 7:00,mberry,mridgill,RPIE - research planning and institutional effectiveness,1,3,C2,43:32.0,degregio,Banner,Normal,22:24.0,Completed,03:34.7,01:10.4,1:55,TRUE,Fall,Completed,2,1
1788,11/12/2019 6:00,11/12/2019 7:00,jschilen,mberry,IS,1,4,C4,44:59.0,jdunfee,Outsystems,Normal,39:51.0,Completed,03:30.2,01:12.1,0:57,TRUE,Fall,Completed,1,1
